,Name,Vertex,Edges,Density,Max. Degree,Avg. Degree,Max. k-core,Avg. Clustering Coeff.,Diameter,Average Path Length,Total Triangles,Avg. Eigenvector Centrality
32,ER,50,968,0.7902040816326531,43,38.72,33,0.7862555111296682,2,1.209795918367347,9600.0,0.141215865465133
33,ER,50,1114,0.9093877551020408,48,44.56,40,0.9104332760663436,2,1.0906122448979592,14760.0,0.14125692477772203
34,ER,60,192,0.10847457627118644,12,6.4,5,0.12445767195767193,5,2.388700564971751,52.0,0.11857901099523757
35,ER,60,353,0.19943502824858758,19,11.766666666666667,8,0.18713347468378425,3,1.880225988700565,262.0,0.12406752459979023
36,ER,60,501,0.2830508474576271,24,16.7,12,0.27672329690047415,3,1.719774011299435,756.0,0.12646754550026829
37,ER,60,697,0.39378531073446327,30,23.233333333333334,18,0.40305373862150506,2,1.6062146892655367,2114.0,0.1277425335378698
38,ER,60,910,0.5141242937853108,39,30.333333333333332,25,0.513328728634144,2,1.4858757062146892,4625.0,0.12830746941901802
39,ER,60,1042,0.5887005649717514,43,34.733333333333334,27,0.5885253207439235,2,1.4112994350282486,6976.0,0.12840236930703738
40,ER,60,1236,0.6983050847457627,47,41.2,34,0.6995755119317738,2,1.3016949152542372,11682.0,0.128597243195441
41,ER,60,1404,0.7932203389830509,54,46.8,41,0.7934181547415292,2,1.2067796610169492,17075.0,0.1288376919744706
42,ER,60,1612,0.9107344632768362,58,53.733333333333334,48,0.9109236272644305,2,1.0892655367231638,25854.0,0.1289934918765376
43,ER,70,209,0.0865424430641822,10,5.9714285714285715,4,0.08301587301587302,5,2.5412008281573497,35.0,0.11050983465883298
44,ER,70,514,0.21283643892339543,22,14.685714285714285,11,0.2215844367436583,3,1.8236024844720498,538.0,0.11603501952314352
45,ER,70,712,0.294824016563147,31,20.34285714285714,14,0.2983950384651643,3,1.706832298136646,1425.0,0.117085207174746
46,ER,70,952,0.39420289855072466,36,27.2,21,0.39408794064889285,2,1.6057971014492753,3346.0,0.1181857809804888
47,ER,70,1204,0.4985507246376812,43,34.4,27,0.5003706195932492,2,1.5014492753623188,6810.0,0.11860474602835812
48,ER,70,1432,0.5929606625258799,54,40.91428571428571,33,0.5966303137455785,2,1.4070393374741201,11507.0,0.11880456917381717
49,ER,70,1693,0.7010351966873706,62,48.371428571428574,40,0.7031283778254813,2,1.2989648033126293,18932.0,0.11910099173776974
50,ER,70,1931,0.7995859213250518,63,55.17142857142857,48,0.8000145280146456,2,1.2004140786749482,27995.0,0.119303913895634
51,ER,70,2171,0.8989648033126294,68,62.02857142857143,56,0.899393222991291,2,1.1010351966873706,39792.0,0.11941962205141193
52,ER,80,309,0.09778481012658227,16,7.725,5,0.09657575063825061,4,2.331012658227848,74.0,0.1042595541392874
53,ER,80,573,0.18132911392405063,21,14.325,10,0.18435069123343104,3,1.8731012658227848,497.0,0.10868634225836618
54,ER,80,948,0.3,33,23.7,17,0.3058473977676959,2,1.7,2252.0,0.11011963923644175
55,ER,80,1194,0.3778481012658228,39,29.85,23,0.37388762167313616,2,1.6221518987341772,4377.0,0.11069440501743573
56,ER,80,1588,0.5025316455696203,50,39.7,32,0.5049183705149917,2,1.4974683544303797,10478.0,0.11105671708529305
57,ER,80,1894,0.5993670886075949,58,47.35,39,0.6010779887967661,2,1.400632911392405,17745.0,0.11133519605282549
58,ER,80,2248,0.7113924050632912,65,56.2,48,0.7091089981647863,2,1.2886075949367088,29465.0,0.11155944452620306
59,ER,80,2517,0.7965189873417722,69,62.925,56,0.7956712895272371,2,1.2034810126582278,41456.0,0.11164810620644294
60,ER,80,2864,0.9063291139240506,77,71.6,65,0.9064930242878011,2,1.0936708860759494,61177.0,0.11173112221688226
61,ER,90,407,0.10162297128589264,15,9.044444444444444,6,0.08773195939862607,4,2.2496878901373285,109.0,0.10078234382785085
62,ER,90,841,0.20998751560549314,29,18.68888888888889,14,0.21295875086869362,3,1.8054931335830213,1097.0,0.10302121467374753
63,ER,90,1195,0.2983770287141074,37,26.555555555555557,20,0.29582221471800196,2,1.7016229712858926,3092.0,0.10417416022801294
64,ER,90,1567,0.3912609238451935,46,34.82222222222222,27,0.3909453085778301,2,1.6087390761548066,7046.0,0.10438044180951744
65,ER,90,1955,0.48813982521847693,54,43.44444444444444,35,0.4911425423209601,2,1.511860174781523,13744.0,0.10475824231780449
66,ER,90,2428,0.6062421972534332,66,53.955555555555556,45,0.606245438446959,2,1.3937578027465667,26151.0,0.10505816459698815
67,ER,90,2778,0.6936329588014981,74,61.733333333333334,53,0.6956073736844204,2,1.3063670411985018,39328.0,0.1051224865253002
68,ER,90,3210,0.8014981273408239,79,71.33333333333333,63,0.8013820777107411,2,1.198501872659176,60488.0,0.10525955183785667
69,ER,90,3616,0.9028714107365793,87,80.35555555555555,73,0.9026496791731264,2,1.0971285892634208,86427.0,0.10535607337347017
70,ER,100,507,0.10242424242424242,18,10.14,7,0.10143333953628067,4,2.214949494949495,164.0,0.09541121697193064
71,ER,100,1037,0.20949494949494948,34,20.74,14,0.2066519976990638,3,1.8026262626262626,1492.0,0.09735331309132608
72,ER,100,1504,0.30383838383838385,42,30.08,23,0.305518339910879,2,1.6961616161616162,4557.0,0.0988376016686802
73,ER,100,2002,0.40444444444444444,51,40.04,33,0.40260945560633105,2,1.5955555555555556,10622.0,0.09934686132524882
74,ER,100,2492,0.5034343434343435,67,49.84,40,0.5049654524951738,2,1.4965656565656567,20682.0,0.09950625684130567
75,ER,100,2980,0.602020202020202,72,59.6,51,0.6008354771770528,2,1.3979797979797979,35173.0,0.09972074319550042
76,ER,100,3519,0.7109090909090909,82,70.38,61,0.7116253277139503,2,1.289090909090909,58143.0,0.09979481008535986
77,ER,100,3998,0.8076767676767677,89,79.96,71,0.8073793631782671,2,1.1923232323232322,85138.0,0.09989422912489125
78,ER,100,4460,0.901010101010101,95,89.2,83,0.9009066964720662,2,1.098989898989899,118245.0,0.09995143379636669
79,ER,110,616,0.10275229357798166,21,11.2,8,0.09512280648644272,4,2.1761467889908257,218.0,0.09114529767888895
80,ER,110,1189,0.19833194328607173,30,21.618181818181817,16,0.19817353334660776,3,1.8103419516263553,1657.0,0.09396913516724874
81,ER,110,1791,0.2987489574645538,43,32.56363636363636,25,0.2985720563187708,2,1.7012510425354461,5730.0,0.09441254520018205
82,ER,110,2445,0.4078398665554629,56,44.45454545454545,36,0.40769886097325864,2,1.5921601334445372,14635.0,0.09468309439444579
83,ER,110,2998,0.5000834028356964,68,54.50909090909091,45,0.499368824534084,2,1.4999165971643036,26922.0,0.09495611598404471
84,ER,110,3600,0.6005004170141784,74,65.45454545454545,56,0.59857319440747,2,1.3994995829858214,46527.0,0.09511422954922243
85,ER,110,4181,0.6974145120934112,90,76.01818181818182,67,0.6976794932229725,2,1.3025854879065888,73208.0,0.09516901841028944
86,ER,110,4844,0.8080066722268557,97,88.07272727272728,78,0.8077508546254908,2,1.1919933277731443,113777.0,0.09525834152471938
87,ER,110,5413,0.9029190992493745,104,98.41818181818182,92,0.9026785547923705,2,1.0970809007506255,158802.0,0.09530685875608197
88,ER,120,749,0.10490196078431373,21,12.483333333333333,8,0.1055683671047447,3,2.1336134453781512,317.0,0.08812510093203271
89,ER,120,1490,0.20868347338935575,39,24.833333333333332,18,0.2109195109548088,3,1.7953781512605043,2620.0,0.08928667828506416
90,ER,120,2103,0.29453781512605043,44,35.05,27,0.29401350876317645,2,1.7054621848739495,7117.0,0.09058123440080544
91,ER,120,2930,0.4103641456582633,62,48.833333333333336,39,0.41034586153741365,2,1.5896358543417366,19426.0,0.09071196989649645
92,ER,120,3606,0.5050420168067227,74,60.1,50,0.5064974882351129,2,1.4949579831932773,36294.0,0.0908797519467786
93,ER,120,4315,0.6043417366946778,84,71.91666666666667,61,0.6029786826283814,2,1.395658263305322,61779.0,0.09108301255324183
94,ER,120,4977,0.6970588235294117,95,82.95,75,0.6957447691960417,2,1.3029411764705883,94871.0,0.09115610153507317
95,ER,120,5732,0.8028011204481793,106,95.53333333333333,86,0.8035857758482919,2,1.1971988795518207,145470.0,0.09118494894932369
96,ER,120,6430,0.9005602240896359,116,107.16666666666667,99,0.9005790048428332,2,1.0994397759103642,205109.0,0.0912464995565303
97,ER,130,868,0.10351818723911747,20,13.353846153846154,9,0.096964166856403,3,2.1193798449612404,371.0,0.0847683525833451
98,ER,130,1737,0.2071556350626118,39,26.723076923076924,20,0.2073215196343248,3,1.7957066189624329,3186.0,0.08640251309084301
99,ER,130,2494,0.29743589743589743,52,38.36923076923077,29,0.2986308761087141,2,1.7025641025641025,9448.0,0.08688590361630673
100,ER,130,3370,0.4019081693500298,68,51.84615384615385,41,0.4055531087399014,2,1.5980918306499703,23483.0,0.08709101144271954
101,ER,130,4182,0.49874776386404296,76,64.33846153846154,55,0.49979827697871637,2,1.501252236135957,44403.0,0.08742792749093395
102,ER,130,5029,0.5997614788312463,95,77.36923076923077,64,0.601725347551846,2,1.4002385211687538,77504.0,0.08744686955880294
103,ER,130,5909,0.7047107930828861,102,90.9076923076923,80,0.7045605720157769,2,1.2952892069171138,125101.0,0.08758854234791554
104,ER,130,6740,0.8038163387000596,116,103.6923076923077,94,0.8039313334184494,2,1.1961836612999404,185846.0,0.08761849164162211
105,ER,130,7550,0.900417412045319,124,116.15384615384616,107,0.9006661811123268,2,1.099582587954681,261258.0,0.0876648388860534
106,ER,140,991,0.10184994861253854,24,14.157142857142857,10,0.10515546473185929,3,2.104933196300103,486.0,0.08157035202109975
107,ER,140,1931,0.1984583761562179,42,27.585714285714285,20,0.20250981823639855,3,1.8054470709146968,3590.0,0.08295446524037527
108,ER,140,2941,0.3022610483042138,55,42.01428571428571,34,0.2986657130865881,2,1.6977389516957861,12166.0,0.08393418959505318
109,ER,140,3835,0.39414182939362796,72,54.785714285714285,44,0.39377025537450994,2,1.6058581706063721,27337.0,0.0840921320839669
110,ER,140,4837,0.49712230215827335,86,69.1,58,0.4968572728470285,2,1.5028776978417266,54927.0,0.08423385728838527
111,ER,140,5765,0.5924974306269271,97,82.35714285714286,71,0.5926150776486617,2,1.407502569373073,93042.0,0.08433488217525073
112,ER,140,6826,0.7015416238437822,111,97.51428571428572,87,0.7009781572644813,2,1.2984583761562178,154323.0,0.08440990769499697
113,ER,140,7725,0.7939362795477903,120,110.35714285714286,100,0.7938492184802243,2,1.2060637204522096,223924.0,0.08444399855448524
114,ER,140,8811,0.9055498458376157,133,125.87142857142857,116,0.9057551441861058,2,1.0944501541623843,332470.0,0.08447923696769072
115,ER,150,1103,0.09870246085011186,25,14.706666666666667,10,0.09652985178872904,3,2.113199105145414,523.0,0.07877678939185545
116,ER,150,2299,0.20572706935123042,46,30.653333333333332,23,0.20616724854270974,3,1.7956152125279643,4802.0,0.08057441834420945
117,ER,150,3343,0.2991498881431767,57,44.57333333333333,35,0.2987682864589227,2,1.7008501118568233,14718.0,0.08107238767771664
118,ER,150,4379,0.39185682326621923,73,58.38666666666666,47,0.39243549297359676,2,1.6081431767337808,33249.0,0.08118863666366868
119,ER,150,5647,0.505324384787472,90,75.29333333333334,63,0.505738864395166,2,1.494675615212528,71228.0,0.08135682921430074
120,ER,150,6712,0.6006263982102908,105,89.49333333333334,78,0.5999730013082525,2,1.3993736017897092,119246.0,0.08149315115035188
121,ER,150,7799,0.6978970917225951,121,103.98666666666666,90,0.698245313450682,2,1.302102908277405,187538.0,0.08152222606743273
122,ER,150,8865,0.7932885906040269,128,118.2,107,0.7936782860680487,2,1.2067114093959732,275360.0,0.08157607864498224
123,ER,150,10064,0.9005816554809843,142,134.18666666666667,125,0.9004091580463829,2,1.0994183445190158,402550.0,0.08162448062890808
124,ER,160,1293,0.10165094339622642,25,16.1625,11,0.11586629836601223,4,2.0830974842767294,795.0,0.07668150472524671
125,ER,160,2561,0.20133647798742138,47,32.0125,24,0.20597707448176156,3,1.7998427672955974,5618.0,0.07780062963319302
126,ER,160,3835,0.3014937106918239,64,47.9375,38,0.30173526168022635,2,1.6985062893081762,18400.0,0.07845015277645076
127,ER,160,5145,0.4044811320754717,80,64.3125,53,0.40726676436295445,2,1.5955188679245282,44648.0,0.0786584504780344
128,ER,160,6331,0.49772012578616354,100,79.1375,67,0.500068276213177,2,1.5022798742138366,83069.0,0.07876575442477425
129,ER,160,7710,0.6061320754716981,116,96.375,83,0.6053826014322136,2,1.3938679245283019,149006.0,0.07889789103124688
130,ER,160,8778,0.6900943396226416,124,109.725,97,0.6889691173819638,2,1.3099056603773584,219687.0,0.07896424331714845
131,ER,160,10239,0.8049528301886792,139,127.9875,116,0.8047957154213833,2,1.1950471698113208,349278.0,0.07900352345857158
132,ER,160,11442,0.8995283018867924,154,143.025,135,0.899499336963243,2,1.1004716981132074,487560.0,0.07903138361243775
133,ER,170,1420,0.09885137486947441,27,16.705882352941178,12,0.09645276637805114,3,2.0707970762269405,756.0,0.07460648871227588
134,ER,170,2900,0.2018795683954055,50,34.11764705882353,25,0.20036396392603034,3,1.7986077271145144,6603.0,0.07567913791518624
135,ER,170,4332,0.30156630699617126,69,50.96470588235294,40,0.30164815322689376,2,1.6984336930038288,22069.0,0.07615266399557796
136,ER,170,5737,0.3993734772015315,86,67.49411764705883,56,0.3998446117634301,2,1.6006265227984684,51257.0,0.07635879255649111
137,ER,170,7143,0.49725026105116604,99,84.03529411764706,71,0.4963546005328805,2,1.502749738948834,98664.0,0.0764931706273638
138,ER,170,8556,0.5956143404107205,121,100.65882352941176,88,0.595328823537021,2,1.4043856595892794,169820.0,0.07655667546097596
139,ER,170,10081,0.7017751479289941,137,118.6,106,0.7028388422417281,2,1.298224852071006,278594.0,0.07657807321523742
140,ER,170,11456,0.797493908806126,148,134.7764705882353,124,0.7973671207497133,2,1.202506091193874,407868.0,0.0766461043383458
141,ER,170,12916,0.8991298294465715,162,151.95294117647057,143,0.8989154411682209,2,1.1008701705534285,584521.0,0.07667591831124632
142,ER,180,1556,0.09658597144630664,29,17.288888888888888,12,0.09939465987778279,3,2.0664183736809436,886.0,0.07239089613449397
143,ER,180,3294,0.20446927374301677,52,36.6,28,0.20620657903378212,3,1.7957790192427063,8216.0,0.0737253336158111
144,ER,180,4837,0.30024829298572314,70,53.74444444444445,43,0.30130972587553834,2,1.699751707014277,25936.0,0.07405693629212148
145,ER,180,6499,0.40341402855369335,89,72.21111111111111,59,0.4041233940700231,2,1.5965859714463067,62880.0,0.07421230726702117
146,ER,180,8132,0.5047796399751707,113,90.35555555555555,76,0.5042512849485019,2,1.4952203600248293,122734.0,0.07435034054220559
147,ER,180,9782,0.6072004965859714,126,108.68888888888888,96,0.6064248500528135,2,1.3927995034140286,213543.0,0.0744313031790663
148,ER,180,11254,0.6985723153320919,143,125.04444444444445,111,0.6987494017162831,2,1.301427684667908,326050.0,0.07443468552567596
149,ER,180,12857,0.7980757293606455,157,142.85555555555555,130,0.7981800609219061,2,1.2019242706393545,485944.0,0.07448216463478506
150,ER,180,14522,0.9014276846679081,172,161.35555555555555,150,0.9014833243820404,2,1.0985723153320919,700185.0,0.07451298294304581
151,ER,190,1808,0.10069618490671123,31,19.03157894736842,13,0.10468905983597461,3,2.0291840712893343,1184.0,0.07068546616984744
152,ER,190,3664,0.20406571985519353,52,38.56842105263158,30,0.2047002990488123,3,1.796101364522417,9574.0,0.07184147081892586
153,ER,190,5393,0.30036201615148983,72,56.76842105263158,46,0.3000776063277986,2,1.69963798384851,30416.0,0.07215086358449442
154,ER,190,7315,0.4074074074074074,98,77.0,64,0.4081068311137657,2,1.5925925925925926,76228.0,0.07226004668759112
155,ER,190,9019,0.5023113338902813,112,94.93684210526315,81,0.5023342757944491,2,1.4976886661097188,142563.0,0.07236705257844651
156,ER,190,10785,0.6006683375104428,130,113.52631578947368,99,0.6013449145720605,2,1.3993316624895573,244136.0,0.07241372128598392
157,ER,190,12636,0.7037593984962406,150,133.01052631578946,120,0.703901945477912,2,1.2962406015037593,392266.0,0.0724672728912651
158,ER,190,14466,0.8056808688387636,165,152.2736842105263,141,0.8051965585069764,2,1.1943191311612364,587905.0,0.0725130974916068
159,ER,190,16165,0.9003063213589529,181,170.1578947368421,160,0.900327298199808,2,1.0996936786410472,821106.0,0.07252669970309081
160,ER,200,1990,0.1,32,19.9,14,0.09690016979952658,3,2.020100502512563,1268.0,0.06913887189053342
161,ER,200,3988,0.20040201005025127,56,39.88,30,0.20110992338827743,3,1.7999497487437186,10587.0,0.0700188415986222
162,ER,200,6052,0.3041206030150754,79,60.52,48,0.3067908869427136,2,1.6958793969849246,37262.0,0.07027135511657906
163,ER,200,7964,0.4002010050251256,102,79.64,66,0.4003975303473855,2,1.5997989949748743,84196.0,0.07044324855842968
164,ER,200,9976,0.5013065326633166,117,99.76,87,0.5003862820438344,2,1.4986934673366834,165048.0,0.07056071737305725
165,ER,200,11862,0.5960804020100503,136,118.62,105,0.5959341424190999,2,1.4039195979899497,278031.0,0.07059851350648913
166,ER,200,13929,0.6999497487437186,153,139.29,125,0.6997178706011228,2,1.3000502512562815,450153.0,0.07064225221200408
167,ER,200,15939,0.8009547738693468,177,159.39,145,0.8009747418969393,2,1.1990452261306532,674868.0,0.07066766833573283
168,ER,200,17909,0.8999497487437186,190,179.09,167,0.9000269097129832,2,1.1000502512562813,957373.0,0.0706914558895573
169,ER,210,2231,0.10166324903167008,31,21.247619047619047,15,0.09927449160576408,3,2.0020961494645704,1563.0,0.06748064422426246
170,ER,210,4364,0.19886078833447254,58,41.56190476190476,32,0.19968080666924296,3,1.8015037593984962,12001.0,0.06834870812971826
171,ER,210,6551,0.2985190248348143,87,62.39047619047619,49,0.29979331541515525,2,1.7014809751651856,40765.0,0.06851788108639459
172,ER,210,8766,0.39945317840054684,100,83.48571428571428,70,0.3986798328524375,2,1.6005468215994532,96697.0,0.06878727476665768
173,ER,210,10916,0.49742538163590794,124,103.96190476190476,88,0.4983073873128644,2,1.502574618364092,187743.0,0.06881669578353669
174,ER,210,13166,0.5999544315333789,143,125.39047619047619,111,0.5993851595809568,2,1.400045568466621,328018.0,0.06891970188828127
175,ER,210,15412,0.7023012075643654,162,146.78095238095239,131,0.7020957543643429,2,1.2976987924356345,526816.0,0.0689407802166955
176,ER,210,17665,0.8049669628616997,183,168.23809523809524,155,0.8048876147510308,2,1.1950330371383002,793423.0,0.06897154071111976
177,ER,210,19707,0.8980177717019823,199,187.68571428571428,176,0.898056085445121,2,1.1019822282980178,1101906.0,0.06898822501080881
178,ER,220,2399,0.0995848899958489,35,21.80909090909091,15,0.10126058443322501,3,2.0051058530510586,1765.0,0.06562953063363727
179,ER,220,4712,0.19559983395599834,60,42.836363636363636,33,0.19500124215772902,3,1.804483188044832,13037.0,0.0668216394088748
180,ER,220,7244,0.30070568700705685,82,65.85454545454546,53,0.3016888780901302,2,1.6992943129929432,47698.0,0.06709471755942856
181,ER,220,9787,0.4062681610626816,117,88.97272727272727,74,0.4072294772240348,2,1.5937318389373183,117662.0,0.06719531452843815
182,ER,220,12023,0.4990867579908676,128,109.3,94,0.4993369430330882,2,1.5009132420091325,217780.0,0.06725314139279405
183,ER,220,14536,0.603403902034039,148,132.14545454545456,116,0.6033396223701547,2,1.396596097965961,384443.0,0.06732739141566509
184,ER,220,16779,0.6965130759651308,169,152.53636363636363,136,0.696813603139522,2,1.3034869240348692,591731.0,0.06735381776950165
185,ER,220,19194,0.7967621419676214,188,174.4909090909091,158,0.7970773867307017,2,1.2032378580323786,885906.0,0.06737589557004893
186,ER,220,21639,0.8982565379825653,209,196.71818181818182,185,0.8982137671411864,2,1.1017434620174347,1268600.0,0.06740467214685461
187,ER,230,2741,0.10408202012530852,38,23.83478260869565,17,0.10380895776628231,3,1.9711410670210747,2269.0,0.0645800024698344
188,ER,230,5216,0.19806341370799316,62,45.356521739130436,35,0.19482376946505978,2,1.801936586292007,15288.0,0.06535637285639821
189,ER,230,7825,0.29713309284222517,89,68.04347826086956,55,0.29761159557986705,2,1.702866907157775,52614.0,0.06557704044018406
190,ER,230,10360,0.3933928232390355,109,90.08695652173913,76,0.3926036872062772,2,1.6066071767609644,121522.0,0.06573598379776566
191,ER,230,13141,0.49899373457376117,132,114.2695652173913,99,0.49869004896811253,2,1.5010062654262388,248410.0,0.06581258218854413
192,ER,230,15728,0.5972280235428138,156,136.76521739130436,121,0.597124843960176,2,1.4027719764571862,426331.0,0.06583871655402065
193,ER,230,18398,0.6986140117714069,177,159.98260869565217,144,0.6984166672924083,2,1.3013859882285932,682156.0,0.06587899870703089
194,ER,230,21040,0.798936776153408,201,182.95652173913044,168,0.7988044885707273,2,1.201063223846592,1020390.0,0.06590503685786707
195,ER,230,23765,0.9024112397949496,220,206.65217391304347,197,0.9024880871429728,2,1.0975887602050503,1470997.0,0.06592139320190316
196,ER,240,2834,0.0988145048814505,38,23.616666666666667,17,0.09657631084454055,3,1.9889818688981868,2140.0,0.06320246636818559
197,ER,240,5797,0.20212691771269178,65,48.30833333333333,37,0.20144521887588326,3,1.7979428172942817,18783.0,0.06392859255364348
198,ER,240,8584,0.299302649930265,95,71.53333333333333,56,0.3019569131490239,2,1.700697350069735,61671.0,0.06415645747981095
199,ER,240,11570,0.40341701534170155,115,96.41666666666667,81,0.402879368503649,2,1.5965829846582984,149207.0,0.06434342489820517
200,ER,240,14239,0.49647838214783824,138,118.65833333333333,102,0.4965498154256856,2,1.5035216178521618,278522.0,0.0644106530402914
201,ER,240,17083,0.5956415620641562,161,142.35833333333332,125,0.5955606220402807,2,1.4043584379358438,480723.0,0.06446113718227633
202,ER,240,20082,0.7002092050209205,182,167.35,151,0.6998577500767692,2,1.2997907949790795,780642.0,0.06449527176351971
203,ER,240,22931,0.7995467224546723,206,191.09166666666667,177,0.7992707260711605,2,1.2004532775453278,1162315.0,0.06452283325820035
204,ER,240,25830,0.9006276150627615,227,215.25,203,0.9005549585477334,2,1.0993723849372385,1661952.0,0.06453610916968221
